,SNIa_Probability,SNII_Probability,SNIbc_Probability,SLSN_Probability,ZTF_ID,host_ra,hostdec,has_host?,TNS_Classification,Alerce_SNIa_Probability,Alerce_SNII_Probability,Alerce_SNIbc_Probability,Alerce_SLSN_Probability
834,0.450333333,0.139,0.342,0.068666667,ZTF18abclfee,258.5930276,48.2640466,True,Object Not Found,0.494,0.106,0.338,0.062
835,0.165666667,0.427,0.298333333,0.109,ZTF18aahfbqp,156.6785781,21.72402237,True,Object Not Found,0.414,0.2,0.258,0.128
836,0.696,0.091333333,0.025666667,0.187,ZTF18abfgygp,274.3399763,54.53755425,True,Object Not Found,0.518,0.144,0.208,0.13
837,0.362666667,0.296,0.336666667,0.004666667,ZTF18aaqcezl,159.7170755,58.63878259,True,Object Not Found,0.336,0.226,0.23,0.208
838,0.405666667,0.14,0.298666667,0.155666667,ZTF18acbvgqw,46.51241265,-15.61116135,True,Object Not Found,0.268,0.262,0.28,0.19
839,0.161,0.534666667,0.157333333,0.147,ZTF18acbuemc,18.68697377,4.10704426,True,Object Not Found,0.35,0.244,0.282,0.124
840,0.316333333,0.319333333,0.360333333,0.004,ZTF18acbuyhf,31.13176472,57.31493044,True,Object Not Found,0.248,0.376,0.19,0.186
841,0.144,0.3,0.551,0.005,ZTF18acbwawc,170.97126,58.14478046,True,Object Not Found,0.234,0.26,0.296,0.21
842,0.062666667,0.582333333,0.338666667,0.016333333,ZTF18acbwasc,165.4958049,45.2280398,True,Object Not Found,0.138,0.464,0.144,0.254
843,0.078333333,0.506,0.196666667,0.219,ZTF18acbwaxk,,,False,Object Not Found,0.112,0.422,0.202,0.264
844,0.288333333,0.257333333,0.443,0.011333333,ZTF18acbwgmi,136.8983176,57.08797223,True,Object Not Found,0.262,0.188,0.316,0.234
845,0.233,0.191333333,0.125333333,0.450333333,ZTF18acbxsap,7.23896332,-3.6436461,True,Object Not Found,0.434,0.192,0.302,0.072
846,0.090333333,0.588,0.158666667,0.163,ZTF18acbybyq,20.45779006,30.7765007,True,Object Not Found,0.132,0.244,0.19,0.434
847,0.09,0.587333333,0.167,0.155666667,ZTF18acbyqdo,102.6600899,50.15262077,True,Object Not Found,0.168,0.296,0.192,0.344
848,0.068,0.610666667,0.194666667,0.126666667,ZTF18absljlb,8.53143238,-5.48469189,True,Object Not Found,0.2,0.21,0.306,0.284
849,0.523666667,0.202333333,0.243666667,0.030333333,ZTF18abqyaix,20.7995364,1.00316304,True,Object Not Found,0.484,0.166,0.248,0.102
850,0.230666667,0.253666667,0.318,0.197666667,ZTF18acbzvpg,170.0010078,36.1027166,True,Object Not Found,0.276,0.13,0.548,0.046
851,0.119333333,0.461333333,0.41,0.009333333,ZTF18acbzwna,187.7575483,49.4837642,True,Object Not Found,0.178,0.24,0.332,0.25
852,0.329,0.326333333,0.340333333,0.004333333,ZTF18acbwnes,,,False,Object Not Found,0.266,0.306,0.238,0.19
853,0.387,0.393666667,0.21,0.009333333,ZTF18accjyim,47.28507185,-3.05626335,True,Object Not Found,0.242,0.25,0.228,0.28
854,0.712333333,0.091666667,0.067333333,0.128666667,ZTF18aavvnzu,270.2219899,52.74203359,True,Object Not Found,0.384,0.178,0.31,0.128
855,0.637333333,0.102333333,0.134666667,0.125666667,ZTF18aaxvpsw,224.9765377,39.07876017,True,Object Not Found,0.632,0.1,0.212,0.056
856,0.047,0.697333333,0.197666667,0.058,ZTF18accmkud,106.953281,36.47531465,True,Object Not Found,0.11,0.398,0.142,0.35
857,0.057333333,0.484333333,0.451666667,0.006666667,ZTF18abdbysy,233.5426473,56.6988699,True,Object Not Found,0.108,0.36,0.346,0.186
858,0.428,0.177666667,0.216666667,0.177666667,ZTF18accrorf,17.16191837,20.0792722,True,Object Not Found,0.416,0.186,0.286,0.112
859,0.603333333,0.150666667,0.170666667,0.075333333,ZTF18accndxn,196.1236796,79.05074528,True,Object Not Found,0.48,0.11,0.336,0.074
860,0.523666667,0.145666667,0.315666667,0.015,ZTF18abeyyix,267.2178608,66.19846513,True,No Classification,0.294,0.206,0.328,0.172
861,0.563333333,0.117,0.154333333,0.165333333,ZTF18ablqqqp,253.1295876,23.38379116,True,SN Ia,0.382,0.176,0.218,0.224
862,0.062666667,0.692666667,0.089666667,0.155,ZTF18abfnnkc,262.2204733,15.97795126,True,Object Not Found,0.154,0.27,0.18,0.396
863,0.506,0.096,0.359,0.039,ZTF18accvuct,133.099818,50.23792391,True,Object Not Found,0.262,0.14,0.45,0.148
864,0.270666667,0.238666667,0.451333333,0.039333333,ZTF18accwjiu,156.6318934,15.34003575,True,SN Ia,0.264,0.216,0.458,0.062
865,0.336666667,0.17,0.460666667,0.032666667,ZTF18abobkii,243.6957008,43.30529072,True,SN Ia,0.388,0.188,0.352,0.072
866,0.201,0.125666667,0.113666667,0.559666667,ZTF18acbvcmw,35.58256003,-12.15233336,True,SN Ia,0.368,0.178,0.374,0.08
867,0.112666667,0.293,0.169666667,0.424666667,ZTF18aajbefg,235.8511228,36.29793003,True,Object Not Found,0.134,0.21,0.282,0.374
868,0.362666667,0.303333333,0.327666667,0.006333333,ZTF18aaxmfbp,240.060276,39.79738062,True,Object Not Found,0.4,0.164,0.208,0.228
869,0.519333333,0.100333333,0.221333333,0.159,ZTF18aazixbw,244.7425725,56.71505075,True,SN Ia,0.57,0.052,0.358,0.02
870,0.107,0.587333333,0.153,0.152666667,ZTF18acdways,189.4305502,40.38623266,True,Object Not Found,0.216,0.256,0.22,0.308
871,0.080666667,0.744666667,0.103666667,0.071,ZTF18abcptmt,267.3295258,49.4120301,True,SN II,0.186,0.408,0.206,0.2
872,0.069,0.686333333,0.083666667,0.161,ZTF18abckutn,237.0286947,55.71831596,True,SN IIP,0.15,0.432,0.174,0.244
873,0.314333333,0.331666667,0.144,0.21,ZTF18acebssa,65.57482872,-5.46610759,True,SN II,0.308,0.352,0.216,0.124
874,0.641666667,0.091333333,0.066,0.201,ZTF18abdfazk,216.9807915,40.97437746,True,SN Ia,0.564,0.108,0.28,0.048
875,0.249333333,0.447666667,0.102333333,0.200666667,ZTF18abeajml,252.0320232,24.3042974,True,SN II,0.162,0.46,0.242,0.136
876,0.571666667,0.124333333,0.200666667,0.103333333,ZTF18abbpeqo,238.225723,50.61875312,True,SN Ia,0.542,0.124,0.284,0.05
877,0.354,0.325666667,0.269666667,0.050666667,ZTF18aceflan,159.5193896,29.67367602,True,Object Not Found,0.376,0.196,0.24,0.188
878,0.069666667,0.255666667,0.635,0.039666667,ZTF18abecbks,248.9406646,71.68683351,True,Object Not Found,0.15,0.108,0.714,0.028
879,0.147666667,0.183666667,0.667333333,0.001333333,ZTF18acegewi,211.6182438,65.62720386,True,Object Not Found,0.312,0.174,0.388,0.126
880,0.110333333,0.301666667,0.123666667,0.464333333,ZTF18acefuhk,136.7932918,43.92224946,True,Object Not Found,0.058,0.32,0.148,0.474
881,0.403333333,0.387666667,0.207333333,0.001666667,ZTF18abfbsqo,262.5887252,40.91861002,True,Object Not Found,0.274,0.292,0.198,0.236
882,0.453,0.125,0.399333333,0.022666667,ZTF18abhbqbh,231.9224757,69.82882296,True,Object Not Found,0.424,0.17,0.358,0.048
883,0.415666667,0.269666667,0.283333333,0.031333333,ZTF18aceqesk,162.3732568,51.78265278,True,Object Not Found,0.36,0.204,0.212,0.224
884,0.680666667,0.092,0.039666667,0.187666667,ZTF18ablhvfr,235.0447996,61.52947219,True,Object Not Found,0.604,0.08,0.282,0.034
885,0.469333333,0.243333333,0.134666667,0.152666667,ZTF18ablvrgt,274.1940339,59.44033452,True,Object Not Found,0.274,0.212,0.168,0.346
886,0.381333333,0.386333333,0.223333333,0.009,ZTF18abtpgms,338.9383916,23.97636541,True,Object Not Found,0.174,0.196,0.238,0.392
887,0.589,0.253333333,0.141,0.016666667,ZTF18absspcp,315.3014754,14.48520142,True,Object Not Found,0.558,0.13,0.222,0.09
888,0.664,0.099,0.121,0.116,ZTF18aceynvm,153.8745392,37.98411587,True,Object Not Found,0.59,0.086,0.282,0.042
889,0.586333333,0.098666667,0.196333333,0.118666667,ZTF18abqlpgq,340.1009762,16.18926577,True,Object Not Found,0.542,0.118,0.26,0.08
890,0.523333333,0.114666667,0.233333333,0.128666667,ZTF18acevdkl,355.9080473,28.90470217,True,Object Not Found,0.368,0.208,0.248,0.176
891,0.663666667,0.094,0.183666667,0.058666667,ZTF18aceyjco,185.0432309,52.63198399,True,Object Not Found,0.504,0.136,0.238,0.122
892,0.196,0.221333333,0.574,0.008666667,ZTF18aceyqpm,138.13724,27.67091144,True,Object Not Found,0.274,0.192,0.34,0.194
893,0.067,0.707333333,0.058,0.167666667,ZTF18abrlljc,253.1912336,70.08756479,True,Object Not Found,0.318,0.286,0.164,0.232
894,0.195666667,0.258,0.531,0.015333333,ZTF18acbwgin,162.2235407,33.11267763,True,Object Not Found,0.312,0.104,0.5,0.084
895,0.598,0.100333333,0.269666667,0.032,ZTF18abtnlik,279.3200856,49.14735439,True,Object Not Found,0.426,0.136,0.254,0.184
896,0.552333333,0.127666667,0.302333333,0.017666667,ZTF18aaydmkh,260.1608791,52.04192618,True,Object Not Found,0.444,0.102,0.386,0.068
897,0.642,0.14,0.147333333,0.070666667,ZTF18abdfwur,245.1798548,65.63914886,True,Object Not Found,0.638,0.148,0.154,0.06
898,0.345333333,0.087333333,0.544333333,0.023,ZTF18abmjvpb,239.5550346,19.76672408,True,Object Not Found,0.246,0.156,0.466,0.132
899,0.609666667,0.115,0.157666667,0.117666667,ZTF18abmxfrc,252.7533622,25.87632078,True,Object Not Found,0.342,0.298,0.234,0.126
900,0.475333333,0.179,0.333666667,0.012,ZTF18achavgj,26.70797072,-20.48921258,True,Object Not Found,0.414,0.146,0.306,0.134
901,0.346333333,0.344666667,0.301,0.008,ZTF18achawna,9.74609823,27.23194515,True,Object Not Found,0.338,0.208,0.328,0.126
902,0.319,0.347666667,0.322,0.011333333,ZTF18abubpet,282.4137617,10.1827293,True,Object Not Found,0.42,0.176,0.3,0.104
903,0.133,0.171333333,0.063333333,0.632333333,ZTF18acehmje,336.0747182,25.66140064,True,Object Not Found,0.192,0.246,0.174,0.388
904,0.499,0.133333333,0.276666667,0.091,ZTF18abvptts,333.219839,33.04744368,True,Object Not Found,0.484,0.164,0.252,0.1
905,0.456333333,0.144666667,0.173,0.226,ZTF18acfwmqj,35.44386064,31.71430075,True,Object Not Found,0.632,0.1,0.228,0.04
906,0.525,0.103666667,0.178,0.193333333,ZTF18ablongw,262.6783798,62.83151908,True,Object Not Found,0.584,0.096,0.256,0.064
907,0.549,0.141,0.176,0.134,ZTF18abmmdnx,254.8186832,58.37562464,True,Object Not Found,0.268,0.236,0.238,0.258
908,0.58,0.077,0.166,0.177,ZTF18abokpvh,274.0331637,70.01503449,True,Object Not Found,0.508,0.134,0.228,0.13
909,0.071666667,0.625666667,0.206,0.096666667,ZTF18acgvgiq,204.0109016,66.30256207,True,Object Not Found,0.09,0.448,0.348,0.114
910,0.080666667,0.191333333,0.401,0.327,ZTF18achcpwu,106.8235017,64.0619656,True,Object Not Found,0.19,0.236,0.38,0.194
911,0.585666667,0.088,0.236333333,0.09,ZTF18aaxqyki,,,False,Object Not Found,0.458,0.166,0.202,0.174
912,0.573666667,0.138333333,0.145666667,0.142333333,ZTF18abdefet,266.0742809,68.02885092,True,Object Not Found,0.404,0.15,0.366,0.08
913,0.790666667,0.082666667,0.056666667,0.07,ZTF18abdkimx,247.7952846,60.59772986,True,Object Not Found,0.61,0.104,0.22,0.066
914,0.223,0.259333333,0.220333333,0.297333333,ZTF18abhefjc,262.2916562,30.31359765,True,Object Not Found,0.262,0.296,0.25,0.192
915,0.503333333,0.137666667,0.330333333,0.028666667,ZTF18acibujg,174.9110477,48.34581733,True,Object Not Found,0.402,0.16,0.27,0.168
916,0.065333333,0.765666667,0.096666667,0.072333333,ZTF18achtnvk,96.16790534,46.50433739,True,Object Not Found,0.144,0.434,0.136,0.286
917,0.373666667,0.300333333,0.263666667,0.062333333,ZTF18abvplrk,347.383764,-12.55844358,True,Object Not Found,0.43,0.16,0.172,0.238
918,0.509,0.183333333,0.170666667,0.137,ZTF18acjxyak,281.1423748,33.72199931,True,Object Not Found,0.324,0.136,0.434,0.106
919,0.576333333,0.108,0.110333333,0.205333333,ZTF18aaumeys,214.3154585,59.27766199,True,Object Not Found,0.322,0.272,0.224,0.182
920,0.590333333,0.164,0.126,0.119666667,ZTF18acbxsge,9.80124597,-5.20052841,True,Object Not Found,0.468,0.172,0.268,0.092
921,0.462666667,0.164666667,0.317,0.055666667,ZTF18aawxxvy,185.7903306,57.12573305,True,Object Not Found,0.354,0.148,0.324,0.174
922,0.416333333,0.151333333,0.319666667,0.112666667,ZTF18acmyxfx,67.57841034,-5.70294514,True,Object Not Found,0.386,0.106,0.434,0.074
923,0.034666667,0.103666667,0.037333333,0.824333333,ZTF18acnbbvk,123.1469083,52.4398786,True,Object Not Found,0.098,0.3,0.112,0.49
924,0.203333333,0.409,0.254,0.133666667,ZTF18acnbenl,169.9999594,61.98427147,True,Object Not Found,0.468,0.134,0.316,0.082
925,0.492333333,0.115666667,0.123,0.269,ZTF18acnbeuu,142.4193737,49.21237698,True,Object Not Found,0.528,0.146,0.282,0.044
926,0.376333333,0.301333333,0.312333333,0.01,ZTF18acnbfbe,140.3100514,51.86056688,True,Object Not Found,0.356,0.118,0.302,0.224
927,0.538333333,0.147666667,0.133666667,0.180333333,ZTF18acnbgpw,204.4534685,41.36467118,True,Object Not Found,0.386,0.194,0.268,0.152
928,0.127666667,0.591666667,0.142666667,0.138,ZTF18acnmicp,89.84583275,72.30643319,True,Object Not Found,0.104,0.228,0.134,0.534
929,0.133666667,0.477,0.354333333,0.035,ZTF18acnbqgo,196.0945286,28.81078959,True,Object Not Found,0.144,0.29,0.252,0.314
930,0.146,0.448333333,0.068,0.337666667,ZTF18acnmifq,101.9936188,67.91290229,True,Object Not Found,0.316,0.278,0.198,0.208
931,0.0,0.0,0.0,1.0,ZTF18acnnevs,174.1687619,55.17136292,True,Object Not Found,0.006,0.132,0.052,0.81
932,0.232666667,0.110333333,0.574333333,0.082666667,ZTF18acnncve,123.6996319,33.88913735,True,Object Not Found,0.296,0.176,0.434,0.094
933,0.428,0.223666667,0.238666667,0.109666667,ZTF18acnnfdb,142.6416345,55.52410577,True,Object Not Found,0.282,0.188,0.17,0.36
934,0.154333333,0.565,0.162666667,0.118,ZTF18acnneyt,153.1079827,45.0603157,True,Object Not Found,0.222,0.248,0.144,0.386
935,0.547,0.158666667,0.12,0.174333333,ZTF18acnnxor,175.3551329,10.33847419,True,Object Not Found,0.394,0.214,0.29,0.102
936,0.543333333,0.115666667,0.322666667,0.018333333,ZTF18acpeemg,182.284152,14.85976423,True,Object Not Found,0.396,0.182,0.29,0.132
937,0.377333333,0.321333333,0.298,0.003333333,ZTF18acpefbb,169.5902754,19.92601304,True,Object Not Found,0.256,0.212,0.274,0.258
938,0.579,0.098,0.296333333,0.026666667,ZTF18acpegrg,146.2855753,30.10613959,True,Object Not Found,0.298,0.21,0.25,0.242
939,0.125,0.566,0.151333333,0.157666667,ZTF18acpdgmb,142.0981867,25.34278065,True,Object Not Found,0.098,0.222,0.104,0.576
940,0.083666667,0.503333333,0.389,0.024,ZTF18acpeenk,177.1320005,11.09749505,True,No Classification,0.09,0.394,0.14,0.376
941,0.637666667,0.163333333,0.178666667,0.020333333,ZTF18acpmyvg,189.0431502,30.50961065,True,No Classification,0.294,0.21,0.212,0.284
942,0.317333333,0.343333333,0.331333333,0.008,ZTF18acpuhto,,,False,Object Not Found,0.38,0.164,0.382,0.074
943,0.613,0.109,0.145,0.133,ZTF18acptgzz,68.38360927,-1.63988939,True,SN Ia,0.306,0.182,0.402,0.11
944,0.629,0.107333333,0.167,0.096666667,ZTF18acpuxuh,63.47950067,-6.2765742,True,SN Ia,0.478,0.17,0.236,0.116
945,0.220333333,0.159333333,0.614666667,0.005666667,ZTF18acqsfxh,142.3419619,54.00825476,True,SN Ia,0.246,0.194,0.494,0.066
946,0.251666667,0.276333333,0.423666667,0.048333333,ZTF18acqqyah,171.8411316,59.63049127,True,SN Ia,0.388,0.194,0.316,0.102
947,0.403666667,0.271333333,0.317666667,0.007333333,ZTF18acqsztr,203.6745809,8.14249268,True,SN Ia,0.484,0.144,0.248,0.124
948,0.503333333,0.139,0.195333333,0.162333333,ZTF18acqxsyi,144.8690755,26.93263976,True,SN Ia,0.322,0.146,0.424,0.108
949,0.532,0.150666667,0.271,0.046333333,ZTF18acqyykd,127.6420253,41.30299982,True,Object Not Found,0.182,0.172,0.304,0.342
950,0.134666667,0.421333333,0.417,0.027,ZTF18acqxyiq,149.8254741,34.89806888,True,SN IIb,0.306,0.144,0.472,0.078
951,0.160333333,0.498666667,0.106666667,0.234333333,ZTF18acqwdla,106.472227,12.89209627,True,SN II,0.136,0.426,0.188,0.25
952,0.513666667,0.160333333,0.302666667,0.023333333,ZTF18acqzakw,142.1623135,55.58670079,True,Object Not Found,0.324,0.162,0.372,0.142
953,0.536666667,0.157666667,0.179333333,0.126333333,ZTF18acrdtwo,165.7246995,22.96256308,True,No Classification,0.46,0.1,0.294,0.146
954,0.608,0.173666667,0.113666667,0.104666667,ZTF18acrcizr,20.82894002,22.1975833,True,SN Ia,0.4,0.2,0.262,0.138
955,0.637,0.078,0.061666667,0.223333333,ZTF18acrdmmw,171.8651525,33.61531404,True,Object Not Found,0.53,0.116,0.264,0.09
956,0.108666667,0.551666667,0.161,0.178666667,ZTF18acrcyqw,110.8109317,56.52440849,True,Object Not Found,0.424,0.222,0.294,0.06
957,0.075666667,0.513,0.191333333,0.22,ZTF18acrgvys,121.7838251,48.88750349,True,Object Not Found,0.1,0.258,0.104,0.538
958,0.589666667,0.200333333,0.198333333,0.011666667,ZTF18acrgunw,138.2017566,36.22783005,True,Object Not Found,0.378,0.174,0.356,0.092
959,0.327666667,0.193,0.092666667,0.386666667,ZTF18acrlmvt,67.94028905,79.45033257,True,Object Not Found,0.338,0.198,0.302,0.162
960,0.781666667,0.092333333,0.073666667,0.052333333,ZTF18acrknyn,71.36885711,73.9159796,True,Object Not Found,0.344,0.16,0.398,0.098
961,0.279,0.338333333,0.245666667,0.137,ZTF18acrncou,143.7451099,32.09346636,True,Object Not Found,0.296,0.28,0.288,0.136
962,0.348666667,0.163666667,0.431,0.056666667,ZTF18acrngyw,195.7186585,7.68069382,True,Object Not Found,0.244,0.176,0.424,0.156
963,0.191666667,0.322,0.386666667,0.099666667,ZTF18aalkhox,103.9287739,12.55715759,True,Object Not Found,0.33,0.264,0.22,0.186
964,0.644333333,0.167666667,0.113666667,0.074333333,ZTF18aanygjk,273.0635526,56.6200302,True,Object Not Found,0.416,0.228,0.212,0.144
965,0.758666667,0.125,0.070333333,0.046,ZTF18aaqqoqs,207.9696585,47.25762266,True,Object Not Found,0.444,0.092,0.406,0.058
966,0.663666667,0.120666667,0.035333333,0.180333333,ZTF18aarwxum,267.3712074,58.56947782,True,Object Not Found,0.522,0.186,0.164,0.128
967,0.574,0.188333333,0.103333333,0.134333333,ZTF18aawpcel,195.3187784,59.80999184,True,Object Not Found,0.35,0.198,0.242,0.21
968,0.564,0.155333333,0.248,0.032666667,ZTF18aagtwyh,189.9246722,16.53797981,True,Object Not Found,0.396,0.24,0.184,0.18
969,0.367,0.296666667,0.330666667,0.005666667,ZTF18aakjlck,248.4474347,37.66246944,True,Object Not Found,0.298,0.25,0.274,0.178
970,0.459333333,0.196666667,0.261,0.083,ZTF18aansqun,251.2921643,42.71769162,True,Object Not Found,0.364,0.162,0.38,0.094
971,0.801,0.111666667,0.043,0.044333333,ZTF18aatjfoe,221.2126758,43.31715468,True,Object Not Found,0.672,0.098,0.182,0.048
972,0.325333333,0.289,0.344,0.041666667,ZTF18aawurud,280.7300863,50.65952679,True,Object Not Found,0.452,0.176,0.284,0.088
973,0.046666667,0.726333333,0.188,0.039,ZTF18aayajbe,165.5413161,47.63786177,True,Object Not Found,0.152,0.322,0.22,0.306
974,0.625,0.104333333,0.024333333,0.246333333,ZTF18abdcudb,294.9693689,47.93635932,True,Object Not Found,0.546,0.17,0.194,0.09
975,0.163,0.200333333,0.628,0.008666667,ZTF18abdffeo,214.4946201,26.41259743,True,Object Not Found,0.272,0.098,0.594,0.036
976,0.091333333,0.469,0.424666667,0.015,ZTF18abfzixe,240.4913785,29.41489791,True,Object Not Found,0.156,0.372,0.254,0.218
977,0.100333333,0.684333333,0.091,0.124333333,ZTF18acrvldh,110.8093859,36.33266314,True,Object Not Found,0.202,0.318,0.18,0.3
978,0.324,0.234666667,0.389333333,0.052,ZTF18abgmcmv,274.0606667,55.59737261,True,Object Not Found,0.374,0.086,0.484,0.056
979,0.597,0.150666667,0.242333333,0.01,ZTF18abjtger,234.2202039,66.05793849,True,Object Not Found,0.446,0.13,0.31,0.114
980,0.534666667,0.086,0.371666667,0.007666667,ZTF18abmrhom,325.047259,21.55847477,True,Object Not Found,0.458,0.134,0.25,0.158
981,0.074333333,0.772666667,0.082333333,0.070666667,ZTF18acrwheu,50.07779154,-0.2951014,True,Object Not Found,0.224,0.362,0.202,0.212
982,0.498,0.155666667,0.199666667,0.146666667,ZTF18abvejbm,14.25853433,-0.87515491,True,Object Not Found,0.404,0.17,0.312,0.114
983,0.111333333,0.476,0.152333333,0.260333333,ZTF18abvmlow,27.7935132,-3.48539121,True,Object Not Found,0.154,0.43,0.234,0.182
984,0.594333333,0.160666667,0.216333333,0.028666667,ZTF18acbuftp,21.85628225,9.03948707,True,Object Not Found,0.374,0.152,0.264,0.21
985,0.616,0.093666667,0.116333333,0.174,ZTF18acbxmvy,354.2551635,21.43106237,True,Object Not Found,0.49,0.158,0.246,0.106
986,0.612333333,0.089,0.078666667,0.22,ZTF18acrxppd,156.5145488,64.83618231,True,Object Not Found,0.516,0.134,0.274,0.076
987,0.378666667,0.375666667,0.235333333,0.010333333,ZTF18aajeaby,252.2130876,29.15188053,True,Object Not Found,0.328,0.228,0.258,0.186
988,0.762333333,0.097,0.059333333,0.081333333,ZTF18aaxwjmp,252.9058362,61.54533638,True,Object Not Found,0.616,0.11,0.218,0.056
989,0.586333333,0.099,0.109666667,0.205,ZTF18abetehf,233.4863701,31.16915226,True,Object Not Found,0.522,0.088,0.326,0.064
990,0.334333333,0.231333333,0.430333333,0.004,ZTF18abfdupq,297.7003559,64.92303228,True,Object Not Found,0.394,0.172,0.326,0.108
991,0.065,0.726666667,0.111,0.097333333,ZTF18abgqvwv,254.3154541,31.96403085,True,Object Not Found,0.082,0.398,0.138,0.382
992,0.135666667,0.487,0.147666667,0.229666667,ZTF18ablsbbh,334.4632312,58.88549761,True,Object Not Found,0.132,0.412,0.308,0.148
993,0.571666667,0.105333333,0.240666667,0.082333333,ZTF18abcrxoj,239.2612731,37.41670247,True,Object Not Found,0.322,0.194,0.34,0.144
994,0.535,0.100333333,0.086333333,0.278333333,ZTF18abfhaji,263.8102878,54.24633441,True,Object Not Found,0.258,0.308,0.208,0.226
995,0.709333333,0.119333333,0.082,0.089333333,ZTF18abfhryc,284.9791829,72.265856,True,Object Not Found,0.44,0.17,0.308,0.082
996,0.146666667,0.135,0.711666667,0.006666667,ZTF18abkjnqy,233.9507969,21.74029134,True,Object Not Found,0.26,0.178,0.38,0.182
997,0.332,0.083666667,0.569,0.015333333,ZTF18acsjrbc,96.15436367,50.97876091,True,Object Not Found,0.196,0.1,0.608,0.096
998,0.348,0.296,0.351666667,0.004333333,ZTF18abwhxre,8.58354848,-9.1021813,True,Object Not Found,0.28,0.222,0.266,0.232
999,0.429666667,0.208333333,0.293333333,0.068666667,ZTF18acslpba,41.03343858,-9.45234944,True,Object Not Found,0.378,0.156,0.436,0.03
